0.00016,0.019661,0.019661
0.000161,0.019929,0.019929
0.000162,0.020197,0.020197
0.000163,0.020467,0.020467
0.000164,0.020738,0.020738
0.000165,0.021011,0.021011
0.000166,0.021286,0.021286
0.000167,0.021562,0.021562
0.000168,0.021841,0.021841
0.000169,0.022121,0.022121
0.00017,0.022404,0.022404
0.000171,0.022689,0.022689
0.000172,0.022975,0.022975
0.000173,0.023264,0.023264
0.000174,0.023555,0.023555
0.000175,0.023849,0.023849
0.000176,0.024144,0.024144
0.000177,0.02431,0.02431
0.000178,0.024615,0.024615
0.000179,0.024918,0.024918
0.00018,0.02522,0.02522
0.000181,0.025524,0.025524
0.000182,0.025829,0.025829
0.000183,0.026136,0.026136
0.000184,0.026445,0.026445
0.000185,0.026756,0.026756
0.000186,0.02707,0.02707
0.000187,0.027385,0.027385
0.000188,0.027703,0.027703
0.000189,0.028023,0.028023
0.00019,0.028345,0.028345
0.000191,0.02867,0.02867
0.000192,0.028844,0.028844
0.000193,0.029154,0.029154
0.000194,0.029465,0.029465
0.000195,0.029777,0.029777
0.000196,0.030091,0.030091
0.000197,0.030407,0.030407
0.000198,0.030726,0.030726
0.000199,0.031046,0.031046
0.0002,0.031369,0.031369
0.000201,0.031375,0.031375
0.000202,0.031687,0.031687
0.000203,0.031987,0.031987
0.000204,0.032283,0.032283
0.000205,0.032578,0.032578
0.000206,0.032874,0.032874
0.000207,0.033171,0.033171
0.000208,0.03355,0.03355
0.000209,0.033932,0.033932
0.00021,0.034307,0.034307
0.000211,0.03468,0.03468
0.000212,0.035053,0.035053
0.000213,0.035426,0.035426
0.000214,0.035801,0.035801
0.000215,0.036177,0.036177
0.000216,0.036556,0.036556
0.000217,0.036936,0.036936
0.000218,0.037318,0.037318
0.000219,0.037703,0.037703
0.00022,0.03809,0.03809
0.000221,0.038479,0.038479
0.000222,0.038871,0.038871
0.000223,0.039265,0.039265
0.000224,0.039661,0.039661
0.000225,0.04006,0.04006
0.000226,0.040462,0.040462
0.000227,0.040665,0.040665
0.000228,0.04108,0.04108
0.000229,0.04149,0.04149
0.00023,0.041899,0.041899
0.000231,0.042309,0.042309
0.000232,0.042721,0.042721
0.000233,0.043134,0.043134
0.000234,0.04355,0.04355
0.000235,0.043968,0.043968
0.000236,0.044388,0.044388
0.000237,0.044811,0.044811
0.000238,0.045236,0.045236
0.000239,0.045664,0.045664
0.00024,0.046095,0.046095
0.000241,0.046529,0.046529
0.000242,0.046737,0.046737
0.000243,0.047138,0.047138
0.000244,0.047538,0.047538
0.000245,0.04794,0.04794
0.000246,0.048344,0.048344
0.000247,0.04875,0.04875
0.000248,0.049158,0.049158
0.000249,0.04957,0.04957
0.00025,0.049984,0.049984
0.000251,0.049804,0.049804
0.000252,0.05018,0.05018
0.000253,0.050537,0.050537
0.000254,0.050887,0.050887
0.000255,0.051235,0.051235
0.000256,0.051583,0.051583
0.000257,0.052165,0.052165
0.000258,0.052674,0.052674
0.000259,0.053171,0.053171
0.00026,0.053663,0.053663
0.000261,0.054152,0.054152
0.000262,0.054642,0.054642
0.000263,0.055133,0.055133
0.000264,0.055625,0.055625
0.000265,0.05612,0.05612
0.000266,0.056616,0.056616
0.000267,0.057115,0.057115
0.000268,0.057616,0.057616
0.000269,0.058119,0.058119
0.00027,0.058626,0.058626
0.000271,0.059134,0.059134
0.000272,0.059646,0.059646
0.000273,0.06016,0.06016
0.000274,0.060678,0.060678
0.000275,0.061198,0.061198
0.000276,0.061722,0.061722
0.000277,0.061981,0.061981
0.000278,0.062519,0.062519
0.000279,0.06305,0.06305
0.00028,0.063581,0.063581
0.000281,0.064112,0.064112
0.000282,0.064644,0.064644
